ground_truth_id,order_id,expected_scenario,expected_outcome,expected_resolution_class,expected_root_cause,expected_human_escalation,expected_ai_investigation,expected_confidence_band,expected_financial_impact,linked_payment_ids,linked_settlement_ids,notes
GT-000912,ORD-000912,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000888","SET-000848","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000913,ORD-000913,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000889","SET-000849","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000914,ORD-000914,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000890","SET-000850","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000915,ORD-000915,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000891","SET-000851","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000916,ORD-000916,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000892","SET-000852","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000917,ORD-000917,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000893","SET-000853","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000918,ORD-000918,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000894","SET-000854","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000919,ORD-000919,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000895","SET-000855","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000920,ORD-000920,ROUNDING_MISMATCH,DISCREPANCY_FOUND,AI_INVESTIGATION,TAX_LINE_ROUNDING_DISCREPANCY_AI_EXPLAINABLE,False,True,HIGH,0.05,"PAY-000896","SET-000856","Micro-discrepancy (INR 0.05) caused by itemized GST line rounding; AI can verify invoice tax lines."
GT-000921,ORD-000921,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000897","SET-000857","Bank settlement UTR has transposed characters (UTR-IND-00092121 vs UTR-IND-00092112); AI can reconstruct 1:1 match."
GT-000922,ORD-000922,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000898","SET-000858","Bank settlement UTR has transposed characters (UTR-IND-00092221 vs UTR-IND-00092212); AI can reconstruct 1:1 match."
GT-000923,ORD-000923,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000899","SET-000859","Bank settlement UTR has transposed characters (UTR-IND-00092321 vs UTR-IND-00092312); AI can reconstruct 1:1 match."
GT-000924,ORD-000924,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000900","SET-000860","Bank settlement UTR has transposed characters (UTR-IND-00092421 vs UTR-IND-00092412); AI can reconstruct 1:1 match."
GT-000925,ORD-000925,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000901","SET-000861","Bank settlement UTR has transposed characters (UTR-IND-00092521 vs UTR-IND-00092512); AI can reconstruct 1:1 match."
GT-000926,ORD-000926,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000902","SET-000862","Bank settlement UTR has transposed characters (UTR-IND-00092621 vs UTR-IND-00092612); AI can reconstruct 1:1 match."
GT-000927,ORD-000927,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000903","SET-000863","Bank settlement UTR has transposed characters (UTR-IND-00092721 vs UTR-IND-00092712); AI can reconstruct 1:1 match."
GT-000928,ORD-000928,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000904","SET-000864","Bank settlement UTR has transposed characters (UTR-IND-00092821 vs UTR-IND-00092812); AI can reconstruct 1:1 match."
GT-000929,ORD-000929,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000905","SET-000865","Bank settlement UTR has transposed characters (UTR-IND-00092921 vs UTR-IND-00092912); AI can reconstruct 1:1 match."
GT-000930,ORD-000930,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000906","SET-000866","Bank settlement UTR has transposed characters (UTR-IND-00093021 vs UTR-IND-00093012); AI can reconstruct 1:1 match."
GT-000931,ORD-000931,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000907","SET-000867","Bank settlement UTR has transposed characters (UTR-IND-00093121 vs UTR-IND-00093112); AI can reconstruct 1:1 match."
GT-000932,ORD-000932,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000908","SET-000868","Bank settlement UTR has transposed characters (UTR-IND-00093221 vs UTR-IND-00093212); AI can reconstruct 1:1 match."
GT-000933,ORD-000933,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000909","SET-000869","Bank settlement UTR has transposed characters (UTR-IND-00093321 vs UTR-IND-00093312); AI can reconstruct 1:1 match."
GT-000934,ORD-000934,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000910","SET-000870","Bank settlement UTR has transposed characters (UTR-IND-00093421 vs UTR-IND-00093412); AI can reconstruct 1:1 match."
GT-000935,ORD-000935,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000911","SET-000871","Bank settlement UTR has transposed characters (UTR-IND-00093521 vs UTR-IND-00093512); AI can reconstruct 1:1 match."
GT-000936,ORD-000936,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000912","SET-000872","Bank settlement UTR has transposed characters (UTR-IND-00093621 vs UTR-IND-00093612); AI can reconstruct 1:1 match."
GT-000937,ORD-000937,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000913","SET-000873","Bank settlement UTR has transposed characters (UTR-IND-00093721 vs UTR-IND-00093712); AI can reconstruct 1:1 match."
GT-000938,ORD-000938,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000914","SET-000874","Bank settlement UTR has transposed characters (UTR-IND-00093821 vs UTR-IND-00093812); AI can reconstruct 1:1 match."
GT-000939,ORD-000939,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000915","SET-000875","Bank settlement UTR has transposed characters (UTR-IND-00093921 vs UTR-IND-00093912); AI can reconstruct 1:1 match."
GT-000940,ORD-000940,REFERENCE_TYPO,DISCREPANCY_FOUND,AI_INVESTIGATION,SETTLEMENT_UTR_TYPO_FUZZY_MATCHABLE,False,True,MEDIUM,0.00,"PAY-000916","SET-000876","Bank settlement UTR has transposed characters (UTR-IND-00094021 vs UTR-IND-00094012); AI can reconstruct 1:1 match."
GT-000941,ORD-000941,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000917","SET-000877","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000942,ORD-000942,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000918","SET-000878","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000943,ORD-000943,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000919","SET-000879","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000944,ORD-000944,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000920","SET-000880","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000945,ORD-000945,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000921","SET-000881","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000946,ORD-000946,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000922","SET-000882","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000947,ORD-000947,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000923","SET-000883","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000948,ORD-000948,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000924","SET-000884","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000949,ORD-000949,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000925","SET-000885","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000950,ORD-000950,MISSING_INVOICE,DISCREPANCY_FOUND,AI_INVESTIGATION,MISSING_INVOICE_ORDER_PAYMENT_VERIFIED,False,True,HIGH,0.00,"PAY-000926","SET-000886","Payment and settlement matched; invoice dropped by billing worker; AI can confirm validity for backfill."
GT-000951,ORD-000951,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000927;PAY-000928","SET-000887","Two successful gateway payments (PAY-000927, PAY-000928) exist for same order; AI must escalate to ops."
GT-000952,ORD-000952,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000929;PAY-000930","SET-000888","Two successful gateway payments (PAY-000929, PAY-000930) exist for same order; AI must escalate to ops."
GT-000953,ORD-000953,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000931;PAY-000932","SET-000889","Two successful gateway payments (PAY-000931, PAY-000932) exist for same order; AI must escalate to ops."
GT-000954,ORD-000954,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000933;PAY-000934","SET-000890","Two successful gateway payments (PAY-000933, PAY-000934) exist for same order; AI must escalate to ops."
GT-000955,ORD-000955,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000935;PAY-000936","SET-000891","Two successful gateway payments (PAY-000935, PAY-000936) exist for same order; AI must escalate to ops."
GT-000956,ORD-000956,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000937;PAY-000938","SET-000892","Two successful gateway payments (PAY-000937, PAY-000938) exist for same order; AI must escalate to ops."
GT-000957,ORD-000957,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000939;PAY-000940","SET-000893","Two successful gateway payments (PAY-000939, PAY-000940) exist for same order; AI must escalate to ops."
GT-000958,ORD-000958,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000941;PAY-000942","SET-000894","Two successful gateway payments (PAY-000941, PAY-000942) exist for same order; AI must escalate to ops."
GT-000959,ORD-000959,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000943;PAY-000944","SET-000895","Two successful gateway payments (PAY-000943, PAY-000944) exist for same order; AI must escalate to ops."
GT-000960,ORD-000960,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000945;PAY-000946","SET-000896","Two successful gateway payments (PAY-000945, PAY-000946) exist for same order; AI must escalate to ops."
GT-000961,ORD-000961,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000947;PAY-000948","SET-000897","Two successful gateway payments (PAY-000947, PAY-000948) exist for same order; AI must escalate to ops."
GT-000962,ORD-000962,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000949;PAY-000950","SET-000898","Two successful gateway payments (PAY-000949, PAY-000950) exist for same order; AI must escalate to ops."
GT-000963,ORD-000963,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000951;PAY-000952","SET-000899","Two successful gateway payments (PAY-000951, PAY-000952) exist for same order; AI must escalate to ops."
GT-000964,ORD-000964,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000953;PAY-000954","SET-000900","Two successful gateway payments (PAY-000953, PAY-000954) exist for same order; AI must escalate to ops."
GT-000965,ORD-000965,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000955;PAY-000956","SET-000901","Two successful gateway payments (PAY-000955, PAY-000956) exist for same order; AI must escalate to ops."
GT-000966,ORD-000966,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000957;PAY-000958","SET-000902","Two successful gateway payments (PAY-000957, PAY-000958) exist for same order; AI must escalate to ops."
GT-000967,ORD-000967,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000959;PAY-000960","SET-000903","Two successful gateway payments (PAY-000959, PAY-000960) exist for same order; AI must escalate to ops."
GT-000968,ORD-000968,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000961;PAY-000962","SET-000904","Two successful gateway payments (PAY-000961, PAY-000962) exist for same order; AI must escalate to ops."
GT-000969,ORD-000969,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000963;PAY-000964","SET-000905","Two successful gateway payments (PAY-000963, PAY-000964) exist for same order; AI must escalate to ops."
GT-000970,ORD-000970,AMBIGUOUS_CANDIDATE,DISCREPANCY_FOUND,AI_INVESTIGATION,DUPLICATE_CANDIDATE_PAYMENTS_REQUIRE_HUMAN_OPS,True,True,LOW,2499.00,"PAY-000965;PAY-000966","SET-000906","Two successful gateway payments (PAY-000965, PAY-000966) exist for same order; AI must escalate to ops."
GT-000971,ORD-000971,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000972,ORD-000972,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000973,ORD-000973,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000974,ORD-000974,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000975,ORD-000975,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000976,ORD-000976,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000977,ORD-000977,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000978,ORD-000978,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000979,ORD-000979,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000980,ORD-000980,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000981,ORD-000981,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000982,ORD-000982,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000983,ORD-000983,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000984,ORD-000984,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000985,ORD-000985,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000986,ORD-000986,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000987,ORD-000987,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000988,ORD-000988,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000989,ORD-000989,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000990,ORD-000990,INSUFFICIENT_EVIDENCE,UNMATCHED,AI_INVESTIGATION,GENUINE_INSUFFICIENT_EVIDENCE_FOR_SAFE_RECON,True,True,NONE,9999.00,"","","Abandoned order with unlinked manual debit; insufficient evidence across all sources; AI safely escalates."
GT-000991,ORD-000991,MISSING_SETTLEMENT,DISCREPANCY_FOUND,AI_INVESTIGATION,PAYMENT_CAPTURED_SETTLEMENT_NOT_FOUND,True,True,MEDIUM,7500.00,"PAY-000967","","Payment captured with UTR but settlement payout not acknowledged by bank; AI routes to banking operations."
GT-000992,ORD-000992,MISSING_SETTLEMENT,DISCREPANCY_FOUND,AI_INVESTIGATION,PAYMENT_CAPTURED_SETTLEMENT_NOT_FOUND,True,True,MEDIUM,9999.00,"PAY-000968","","Payment captured with UTR but settlement payout not acknowledged by bank; AI routes to banking operations."
